names,scores,logfoldchanges,pvals,pvals_adj,cell_type,comparison
SRGN,2.9319522,-2.700401,0.0033683849603739135,0.003432457500381026,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
7SK.2,2.7892573,1.4203581,0.005282907238651857,0.005381569343278631,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FAM134B,2.7627835,0.046217762,0.005731078239853223,0.005836128553822019,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SESN3,2.6864114,0.3632427,0.007222412383953783,0.007347316769027246,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FTL,2.5630465,-0.676533,0.010375815668004384,0.010548101322945832,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CAMK4,1.9058932,0.5112227,0.05666405702393956,0.05744919603643755,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NELL2,1.7904646,0.11483356,0.07337925164154568,0.07434574634401792,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
IL7R,1.5969709,0.47194877,0.11027218078635667,0.11164918743134324,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
LTB,1.4758754,-0.6490815,0.13997736001799396,0.14167748989675502,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
GAPDH,1.2912244,-1.4552243,0.19662589838615419,0.19881283962199614,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD3G,1.1446633,0.21256447,0.25234864223362574,0.2548976184178038,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
LEF1,1.0177387,0.09318779,0.3088021681546169,0.3118163932897512,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD96,0.9512357,0.22441836,0.3414847263851498,0.3445860003886477,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FYN,0.77033067,0.6088651,0.44110375660303247,0.44406418449969715,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MALAT1,0.74649215,0.35241798,0.45537016264644625,0.45827255549793317,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
VIM,0.7188236,-0.24658938,0.4722495963378671,0.47478176575522835,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS27,0.6171122,-0.09186711,0.537160724683571,0.5396792277463875,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PITPNC1,0.37182933,0.32320637,0.7100199184876649,0.7114428040958566,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
LRRN3,0.24206516,-0.17938346,0.8087296679549612,0.8098094138400812,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS2,0.0839481,0.055639416,0.933097694926723,0.9337201750434186,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS3A,0.048865672,0.09826157,0.9610263465042439,0.9610263465042439,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD247,-0.07383279,0.93780404,0.9411434374677004,0.9414572565532181,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RABGAP1L,-0.19557074,0.19817886,0.8449461625732397,0.8457919545277675,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL36,-0.36021924,-0.0057399883,0.7186831884215947,0.7198829934106125,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL12,-0.3915677,0.5306678,0.6953776517788577,0.6970039944325336,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ZBTB20,-0.40898284,0.12746522,0.6825522420163563,0.6843772480110525,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL3,-0.49197647,0.5499439,0.6227359869451039,0.6246098163942868,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CCR7,-0.53761846,-3.0088418,0.5908405006315149,0.5928165558175735,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL13,-0.54747564,0.058984168,0.5840520202343177,0.5862014254610081,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS13,-0.55326265,0.1967587,0.580083570393074,0.5824132232862189,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TXN,-0.57494605,0.14315371,0.5653277881913101,0.5677882037408538,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPSA,-0.7018227,1.2374464,0.48278974143387643,0.4852158205365592,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL32,-0.7197241,-0.06622037,0.47169488302374474,0.47438305366115796,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL10A,-0.7307219,0.653981,0.46494904799175474,0.46775558148063856,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS6,-0.8110561,0.15495348,0.4173334642740295,0.4202753920181566,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
LINC-PINT,-0.83802223,-0.020302303,0.4020182073387527,0.40498812022036873,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PDE3B,-0.9000408,0.13823815,0.3680985219637971,0.3709424138029531,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS12,-0.9068424,-0.038590156,0.36449014221632003,0.3674295788470968,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL8,-0.9077309,1.017335,0.364020429462767,0.3670794246683365,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS5,-0.91642344,0.65798473,0.3594448470422703,0.3625872700493648,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS18,-1.0147852,-0.039451018,0.31020827240366655,0.313130826787012,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPL22,-1.1679256,-0.24269348,0.24283679185645135,0.24537230568183024,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPLP0,-1.2147081,1.6712317,0.2244774269208185,0.2268976687205039,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD52,-1.3712524,-0.3084529,0.1702962949605512,0.1722484439924658,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RPS8,-1.3736596,-0.14906535,0.16954737097728023,0.17154877333282992,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
C12orf79,-1.6202812,0.26453364,0.10517188437836271,0.10652115230759221,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
STAT4,-1.9008687,0.37795785,0.05731922453571789,0.05809380865106543,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
EEF1B2,-1.9326253,-0.7762526,0.05328237424958847,0.05403891911722968,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NFKBIA,-1.9607801,-2.8475273,0.04990468225336374,0.05063038443019655,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ATP8A1,-1.9945058,0.123529285,0.046096806560360255,0.04678295659035209,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CXCR4,-2.0808673,-0.014493067,0.03744606575175801,0.038016310407876154,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ZEB1,-2.1953592,-3.3941083,0.028137832855337084,0.028575998160464203,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RORA,-2.3094072,0.1620108,0.02092099401367715,0.021253972922801036,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NEAT1,-2.5324783,-0.010658304,0.011325934032002135,0.01151009556097778,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
IL32,-2.590457,0.43825057,0.009584862823931969,0.009747318126032512,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MAML2,-2.6927927,-0.89440054,0.007085632193889863,0.007210616208164718,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PICALM,-2.7454884,0.82646203,0.006042091706681466,0.006150755045824363,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
HSP90AB1,-3.0137873,-0.26913065,0.0025800864364699428,0.0026300575295310326,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
THEMIS,-3.1829262,0.082905926,0.0014579480422278138,0.001486690729668063,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DPYD,-3.205282,0.6753521,0.0013493027189898227,0.0013763713556509583,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CDK17,-3.3556788,0.35740504,0.0007917043610583998,0.0008081364692668253,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
BACH2,-3.378557,0.47757986,0.0007286734998463692,0.0007440505444312824,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AKT3,-3.590084,0.06497215,0.0003305713777351234,0.00033766228573557037,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
GRAP2,-3.6194093,0.3616464,0.00029527612800320235,0.0003018154630356412,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TC2N,-3.7027993,0.038402867,0.0002132336159725672,0.00021803028218053908,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PPP1R16B,-3.772874,1.2353406,0.00016137776041916395,0.0001650641940871094,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD74,-3.8607602,0.67790663,0.00011303478434086934,0.00011565632777033016,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ATXN1,-3.8630295,-0.016022742,0.00011198951461275963,0.00011462591055553698,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CBLB,-4.2274027,-0.7839469,2.364042006016296e-05,2.4221741864921068e-05,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PRKCB,-4.4796915,0.1588489,7.475104155634825e-06,7.661534836660223e-06,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ANKUB1,-4.6074443,-0.89199275,4.076479734930882e-06,4.1795759414875755e-06,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RUNX2,-4.6679444,-0.22590283,3.04228379460227e-06,3.1202910713869436e-06,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PSMA1,-4.8677955,0.3227055,1.128501491460555e-06,1.1582293788510657e-06,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
HIF1A,-4.8780246,-0.034261387,1.0715354093716893e-06,1.1001390239955742e-06,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CD7,-4.952182,1.4998311,7.338606999220039e-07,7.537083532235575e-07,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PFKFB3,-5.0906982,-0.07436233,3.567471368988321e-07,3.665210310604439e-07,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
WWOX,-5.285819,0.05292878,1.2514367179090505e-07,1.2866038909277422e-07,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AOAH,-5.338845,0.29037842,9.354070903601296e-08,9.620230617347922e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
OSBPL8,-5.392357,1.2164044,6.953949628613208e-08,7.154269165239927e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CHST11,-5.572031,0.08769976,2.5178626538059978e-08,2.5921715722093318e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SYNE1,-5.6470346,0.31436425,1.6323895255706873e-08,1.681142662791645e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NAMPT,-5.647443,0.05228164,1.6285194490874147e-08,1.6777329489224738e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PCED1B,-5.657954,0.01129576,1.531878447776455e-08,1.5787136184573566e-08,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ARHGAP26,-5.8259706,0.5782767,5.6781598913892816e-09,5.855785381288362e-09,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MLLT3,-5.826493,0.349942,5.660426944897762e-09,5.839505101338818e-09,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ITFG1,-5.9323764,0.1187807,2.9858089562312998e-09,3.081330192189164e-09,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SH3KBP1,-5.9836316,0.15819646,2.18216751695014e-09,2.252753802770275e-09,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PRKCQ,-6.243064,-0.060547214,4.2908189465819015e-10,4.434191126333346e-10,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ACTG1,-6.3021827,,2.934827073466432e-10,3.0339356376289787e-10,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SMYD3,-6.3312683,-0.21628027,2.4315442468721747e-10,2.514523523135651e-10,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CASK,-6.521184,-0.10698059,6.975461289904215e-11,7.215994437831947e-11,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TBL1X,-6.549891,-0.011350608,5.7579114982186106e-11,5.958514830857479e-11,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FBXL17,-6.576635,0.47819468,4.812141071892469e-11,4.9815124967830945e-11,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CLASP1,-6.6511703,-0.14395423,2.9077188608205765e-11,3.012139703888718e-11,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RNF19A,-6.780376,,1.198634917171993e-11,1.2425379238133998e-11,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
UTRN,-6.8174515,-0.5469136,9.26696685426139e-12,9.609713295120695e-12,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SKAP1,-6.9203997,6.7822776,4.503714439618902e-12,4.671902945662762e-12,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-452H21.1,-6.952913,-0.15133038,3.5782021106043608e-12,3.713111840820852e-12,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FILIP1L,-7.073684,-0.72741395,1.5087351229994612e-12,1.5661610273350806e-12,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AGPAT4,-7.1461964,-1.0910873,8.921551288043058e-13,9.264331555600269e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SLC25A37,-7.150224,-0.014463874,8.663620186312245e-13,8.999605456695545e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
BCAS3,-7.1637554,0.60163754,7.849639011747232e-13,8.156881550135676e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MAPK8,-7.199366,1.4130023,6.04931085959432e-13,6.288264926813223e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ZCCHC7,-7.201083,-0.027454568,5.973614848061862e-13,6.211731211156183e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FAM69A,-7.2612705,0.8450015,3.8347073103256444e-13,3.9889465780086453e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CAMK1D,-7.3124657,-0.1993471,2.6228451627843275e-13,2.7292873702230255e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
IQGAP2,-7.3143387,0.9949286,2.5865229093173984e-13,2.6924249576516984e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TNFAIP3,-7.426862,0.4858764,1.1120455997903265e-13,1.1579787571575771e-13,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ARMC9,-7.4563494,0.35899737,8.895283280382096e-14,9.265920083731351e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ASPH,-7.5574784,-0.071223915,4.1095863039283105e-14,4.282305978390042e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ITGA1,-7.574047,0.5053695,3.6177348654959896e-14,3.7710926325531507e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RFTN1,-7.6587996,0.22649159,1.8767912272998003e-14,1.9570294340978105e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
STAT5B,-7.692459,0.49411255,1.4433352855788607e-14,1.505565318754027e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CREG1,-7.703457,0.0080387285,1.3243371919776234e-14,1.381917069889694e-14,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
IL8,-7.7591424,0.3357005,8.550572271780552e-15,8.925440784739617e-15,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
OGFRL1,-7.821755,0.34225744,5.2091872824483855e-15,5.4394576565768034e-15,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
BHLHE40,-8.024152,0.5768864,1.0223012360086043e-15,1.06823535633083e-15,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
STK3,-8.144587,0.28951755,3.805795528419816e-16,3.980957665711105e-16,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DUSP1,-8.146388,-0.27808502,3.7495677797159616e-16,3.9235100589982156e-16,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DRAM1,-8.154354,0.24849637,3.5105167207336356e-16,3.6746511382417676e-16,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ANTXR2,-8.17297,0.09795461,3.0088976635275075e-16,3.1506781817041966e-16,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-665G4.1,-8.189767,1.4375019,2.6173358145787704e-16,2.7416227108017845e-16,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RUNX1,-8.312339,0.347178,9.383403945948999e-17,9.835853192818657e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ACSL1,-8.317111,0.1472196,9.013306995122494e-17,9.451213207049103e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CCL5,-8.347655,0.12535694,6.963138717391577e-17,7.303991661599556e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CTNNA1,-8.433591,0.05242876,3.352181249370724e-17,3.517503934281977e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TNIP3,-8.441887,,3.12255433335847e-17,3.2776987404042725e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
GK,-8.521309,-0.047285594,1.5776053189978873e-17,1.657148444325512e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SPOCK2,-8.570264,-0.051637374,1.0324776659165178e-17,1.0852953741238798e-17,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
EFNA5,-8.635813,0.1555493,5.831094716079592e-18,6.131540185152043e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NCS1,-8.653991,-0.49029812,4.972942797465222e-18,5.231005747684314e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AC017002.1,-8.7021475,,3.2566157290639806e-18,3.4292197919241636e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ADAM9,-8.712803,-0.18913406,2.9645100845294882e-18,3.122728319377972e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
TNIK,-8.770896,,1.7725051695478697e-18,1.867760979502497e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
P2RY8,-8.779396,0.28709832,1.6435458921783147e-18,1.7324798582343444e-18,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ZMIZ1,-8.845317,0.14073415,9.126897511768506e-19,9.624145003622326e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NSMCE2,-8.860163,,7.989779412545966e-19,8.428037355006293e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NCF2,-8.873249,-0.24911705,7.104192336415828e-19,7.49650967613348e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MCTP1,-8.914767,0.04938771,4.888416534876961e-19,5.162002676744415e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
HECW2,-8.963045,0.044192534,3.1583452371086974e-19,3.3362801800443986e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MYO1B,-8.966959,-0.11671487,3.048142418262129e-19,3.2210029076387414e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MIR29A,-8.969612,-0.10310801,2.9756039918956243e-19,3.145458765217362e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
BCL2A1,-9.014966,0.14965175,1.9693161436671323e-19,2.0831976131880807e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CPNE8,-9.055163,-0.16450587,1.3636387081923506e-19,1.4435130997096161e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SLC30A4,-9.075976,0.071101315,1.1266317962966795e-19,1.193044613092142e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CTBP2,-9.084513,0.19857001,1.0416442994771632e-19,1.1034367579207237e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ARHGAP25,-9.090624,-0.045529615,9.847252402046939e-20,1.0435096151939533e-19,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RNF144B,-9.0967045,0.12291469,9.311392722622301e-20,9.870734334935301e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
KIFC3,-9.099905,-0.20270315,9.041122600429688e-20,9.587616755492776e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SERINC5,-9.15338,,5.517913052941399e-20,5.853514554039673e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PDE4A,-9.177622,0.056903686,4.407184161467994e-20,4.676884501027231e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MLTK,-9.17929,0.20326994,4.3394192127928345e-20,4.606602136722754e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ICAM1,-9.184032,-0.011548571,4.152421394814992e-20,4.4096510387415845e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MPZL1,-9.199011,0.31727546,3.6126051878475816e-20,3.837753386523635e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RASA3,-9.211311,1.0227025,3.221654369899456e-20,3.42364970233736e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
LGALS3,-9.216924,0.12507825,3.0574494051151664e-20,3.2503005724115874e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AC105461.1,-9.228991,-0.29795048,2.7319469198890175e-20,2.905296263618239e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CTSB,-9.276163,0.005352108,1.7569143627877847e-20,1.870384346473866e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
GRN,-9.289934,0.17301734,1.5438343025489315e-20,1.6441259878050388e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
KLF6,-9.330359,-0.10281761,1.0551226461727173e-20,1.1244646318004093e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RAB27A,-9.333097,0.40016764,1.0282157479030752e-20,1.0961788357175643e-20,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SLC16A3,-9.354576,-0.29072008,8.393539435677025e-21,8.95151735052651e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AC069363.1,-9.363845,-0.4620475,7.68864115780077e-21,8.205593551548313e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
HK2,-9.379519,0.009937434,6.6274074327045525e-21,7.078042825957159e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-624L4.1,-9.393201,-0.0809369,5.820411321131325e-21,6.220603478230842e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ABTB2,-9.421308,0.31069782,4.455056157221925e-21,4.766465218140433e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PKIG,-9.421914,0.4037366,4.42940024343196e-21,4.7407066465557905e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CCDC64,-9.440446,0.5868036,3.711978432676136e-21,3.975699856489971e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
AHRR,-9.441982,-0.05472656,3.657926161152308e-21,3.919206601234616e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PILRA,-9.461733,0.114173956,3.0288209192958665e-21,3.248645962777118e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CORO1C,-9.477251,0.106071085,2.6107050117685865e-21,2.8011856349448354e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PRKCA,-9.478463,,2.5805482109390272e-21,2.769819188843321e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
SRGAP1,-9.511373,0.06465915,1.8816288495682023e-21,2.021083619299895e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NEDD4L,-9.514477,0.06963382,1.8263031663139913e-21,1.9623601357242027e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DUSP5,-9.529569,0.14452639,1.579386280944923e-21,1.697656339245707e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MB21D2,-9.535319,0.042226255,1.494249907192768e-21,1.6078729273953743e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FLVCR2,-9.536418,-0.056078557,1.478511235449666e-21,1.5915083266411906e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
KIAA1199,-9.546383,0.48542008,1.3430333048736e-21,1.4461952313786074e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CES1,-9.565263,-0.0031210526,1.1191650130112219e-21,1.2059967812620925e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
NR6A1,-9.566013,0.21674389,1.1110750549036545e-21,1.1977093656884526e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DMXL2,-9.582126,-0.15871172,9.506761048030889e-22,1.0259094656148443e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
ABHD17C,-9.584443,0.2591395,9.295773958690986e-22,1.0035020466381058e-21,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
MME,-9.585427,0.14750941,9.20754041054368e-22,9.94692878344654e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
FOS,-9.593838,-0.4507772,8.48679150403088e-22,9.1716046513302e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-46O21.2,-9.61728,,6.759468167968071e-22,7.307533154560077e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-277P12.20,-9.630812,-0.019099547,5.925962221910136e-22,6.411066233584713e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
INSR,-9.649265,0.45626855,4.950920983739541e-22,5.363944727778484e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
C3,-9.652057,-0.022659013,4.81796081365664e-22,5.221778338500694e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-382A20.4,-9.652206,1.6947852,4.810913382382848e-22,5.217910393039965e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-519G16.3,-9.664627,0.005120162,4.2616847720033225e-22,4.628911772632139e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PIK3R1,-9.667743,1.037309,4.133946336615292e-22,4.4917924700637e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
DNER,-9.668506,-0.23505798,4.1032701104412265e-22,4.460076207001333e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
WWC2,-9.674725,0.1749225,3.8612999806744953e-22,4.203156727874995e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
PCSK6,-9.68167,-0.7494148,3.6077324821272858e-22,3.9285653162910555e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
RP11-626G11.3,-9.698059,-0.90595335,3.072891505575491e-22,3.34980905404305e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
CDKN2B,-9.715468,-0.34434745,2.5905629434559163e-22,2.82915501651538e-22,CD8_T_cytotoxic,PSNP_mix_40_200_vs_control
